"","mark","family.group","functional.group","family.cluster","no.subfamilies.FG","subfamily.count_200bp.FG","intersect.count_200bp.FG","uniqueID.FG","pvalue","mean.value","sd.value","log2FC","perC"
"170","E003-H2AK5ac","G14","PG1","LTR15",1,30,1,"E003-H2AK5ac G14 PG1 LTR15",1,0.74,0.905873092991541,0.200912693925996,0.0333333333333333
"171","E003-H2AK5ac","G14","PG2","LTR15",2,31,0,"E003-H2AK5ac G14 PG2 LTR15",2,0.61,0.764027076573451,-0.687060688339892,0
"172","E003-H2AK5ac","G14","PG3","LTR15",2,31,0,"E003-H2AK5ac G14 PG3 LTR15",2,0.33,0.569511575249734,-0.411426245726465,0
"173","E003-H2AK5ac","G14","PG4","LTR15",4,206,0,"E003-H2AK5ac G14 PG4 LTR15",2,3.74,1.88358137277867,-2.24488705912353,0
"174","E003-H2AK5ac","G15","PG1","LTR61",3,72,0,"E003-H2AK5ac G15 PG1 LTR61",2,1.39,1.05308589345309,-1.25701061820602,0
"175","E003-H2AK5ac","G15","PG2","LTR61",2,49,0,"E003-H2AK5ac G15 PG2 LTR61",2,1.32,1.02375817851718,-1.21412480535285,0
"176","E003-H2AK5ac","G16","PG1","LTR66",3,178,1,"E003-H2AK5ac G16 PG1 LTR66",1.88,3.09,1.84278555069726,-1.03210084316702,0.00561797752808989
"177","E003-H2AK5ac","G17","PG1","LTR4",3,40,0,"E003-H2AK5ac G17 PG1 LTR4",2,0.86,0.899157855153837,-0.895302621333307,0
"178","E003-H2AK5ac","G17","PG2","LTR4",1,108,5,"E003-H2AK5ac G17 PG2 LTR4",0.1,2.06,1.48949181219161,0.971430847803229,0.0462962962962963
"179","E003-H2AK5ac","G17","PG3","LTR4",4,77,2,"E003-H2AK5ac G17 PG3 LTR4",0.82,1.42,1.05581602315341,0.309955453221286,0.025974025974026
"180","E003-H2AK5ac","G18","PG1","LTR25",27,780,14,"E003-H2AK5ac G18 PG1 LTR25",0.06,7.88,2.84722086720835,0.756330919033138,0.0179487179487179
"181","E003-H2AK5ac","G18","PG2","LTR25",4,415,4,"E003-H2AK5ac G18 PG2 LTR25",1.16,3.91,1.75289083020771,0.0262050703473939,0.00963855421686747
"182","E003-H2AK5ac","G18","PG3","LTR25",7,212,1,"E003-H2AK5ac G18 PG3 LTR25",1.88,2.38,1.60667798311116,-0.75702324650746,0.00471698113207547
"183","E003-H2AK5ac","G18","PG4","LTR25",4,109,1,"E003-H2AK5ac G18 PG4 LTR25",1.38,1.23,1.13578166916005,-0.15704371014558,0.0091743119266055
"184","E003-H2AK5ac","G18","PG5","LTR25",4,197,17,"E003-H2AK5ac G18 PG5 LTR25",0,2.89,1.55631655267211,2.21015484623085,0.0862944162436548
"185","E003-H2AK5ac","G18","PG6","LTR25",5,112,1,"E003-H2AK5ac G18 PG6 LTR25",1.84,2.33,1.42172892328782,-0.735522177296537,0.00892857142857143
"186","E003-H2AK5ac","G18","PG7","LTR25",8,178,2,"E003-H2AK5ac G18 PG7 LTR25",1.68,2.9,1.64224532179869,-0.37851162325373,0.0112359550561798
"187","E003-H2AK5ac","G19","PG1","MER11D",2,72,0,"E003-H2AK5ac G19 PG1 MER11D",2,1.25,1.08595254467814,-1.16992500144231,0
"188","E003-H2AK5ac","G19","PG2","MER11D",1,158,1,"E003-H2AK5ac G19 PG2 MER11D",1.92,3.58,1.89192862957193,-1.19534759832222,0.00632911392405063
"189","E003-H2AK5ac","G2","PG1","LTR5",3,91,4,"E003-H2AK5ac G2 PG1 LTR5",1,3.62,1.6804280358999,0.114035243246029,0.043956043956044
"190","E003-H2AK5ac","G2","PG2","LTR5",4,102,3,"E003-H2AK5ac G2 PG2 LTR5",1.84,4.95,2.01195919391517,-0.572889668420581,0.0294117647058824
"191","E003-H2AK5ac","G2","PG3","LTR5",1,68,1,"E003-H2AK5ac G2 PG3 LTR5",1.88,2.52,1.52739297265939,-0.815575428862572,0.0147058823529412
"192","E003-H2AK5ac","G2","PG4","LTR5",7,282,2,"E003-H2AK5ac G2 PG4 LTR5",2,10.56,3.15690680984735,-1.9461069920048,0.00709219858156028
"193","E003-H2AK5ac","G2","PG5","LTR5",13,360,15,"E003-H2AK5ac G2 PG5 LTR5",0.62,13.16,3.60896750673187,0.176250639691727,0.0416666666666667
"194","E003-H2AK5ac","G2","PG6","LTR5",1,258,1,"E003-H2AK5ac G2 PG6 LTR5",2,10.32,3.07443022560624,-2.50080205305716,0.00387596899224806
"195","E003-H2AK5ac","G3","PG1","LTR6",6,71,0,"E003-H2AK5ac G3 PG1 LTR6",2,1.08,1.09802393674116,-1.05658352836637,0
"196","E003-H2AK5ac","G3","PG2","LTR6",2,26,0,"E003-H2AK5ac G3 PG2 LTR6",2,0.46,0.642281287696639,-0.545968369105293,0
"197","E003-H2AK5ac","G3","PG3","LTR6",1,54,3,"E003-H2AK5ac G3 PG3 LTR6",0.26,1.31,1.10732182140587,0.792107148358667,0.0555555555555556
"198","E003-H2AK5ac","G3","PG4","LTR6",3,138,4,"E003-H2AK5ac G3 PG4 LTR6",0.98,3.5,1.6966991126266,0.15200309344505,0.0289855072463768
"199","E003-H2AK5ac","G4","PG1","LTR2",13,758,6,"E003-H2AK5ac G4 PG1 LTR2",1.96,12.17,3.50772596052505,-0.911828518424186,0.0079155672823219
"200","E003-H2AK5ac","G4","PG2","LTR2",2,51,0,"E003-H2AK5ac G4 PG2 LTR2",2,0.62,0.735533888417183,-0.6959938131099,0
"201","E003-H2AK5ac","G4","PG3","LTR2",4,138,1,"E003-H2AK5ac G4 PG3 LTR2",1.9,2.92,1.64948721753401,-0.970853654340484,0.0072463768115942
"202","E003-H2AK5ac","G4","PG4","LTR2",5,272,4,"E003-H2AK5ac G4 PG4 LTR2",1.62,5.65,2.09557012323953,-0.411426245726465,0.0147058823529412
"203","E003-H2AK5ac","G5","PG1","MER11A",10,682,0,"E003-H2AK5ac G5 PG1 MER11A",2,20.03,4.34719229021225,-4.39437694495706,0
"204","E003-H2AK5ac","G5","PG2","MER11A",8,165,0,"E003-H2AK5ac G5 PG2 MER11A",2,6.91,2.39989477883822,-2.98367769469807,0
"205","E003-H2AK5ac","G5","PG3","MER11A",13,247,4,"E003-H2AK5ac G5 PG3 MER11A",1.82,6.8,2.51460381039088,-0.641546029087524,0.0161943319838057
"206","E003-H2AK5ac","G5","PG4","MER11A",32,986,3,"E003-H2AK5ac G5 PG4 MER11A",2,32.37,5.33646688248684,-3.06047978140759,0.00304259634888438
"207","E003-H2AK5ac","G6","PG1","LTR7",2,60,2,"E003-H2AK5ac G6 PG1 LTR7",0.42,0.83,0.932629604826042,0.713118852211838,0.0333333333333333
"208","E003-H2AK5ac","G6","PG10","LTR7",2,143,2,"E003-H2AK5ac G6 PG10 LTR7",1.06,1.8,1.33333333333333,0.0995356735509144,0.013986013986014
"209","E003-H2AK5ac","G6","PG11","LTR7",1,84,0,"E003-H2AK5ac G6 PG11 LTR7",2,1.31,1.07960898271344,-1.20789285164133,0
"210","E003-H2AK5ac","G6","PG12","LTR7",4,620,11,"E003-H2AK5ac G6 PG12 LTR7",0.22,7.36,2.60737105882225,0.521459558414998,0.017741935483871
"211","E003-H2AK5ac","G6","PG2","LTR7",3,501,10,"E003-H2AK5ac G6 PG2 LTR7",0.78,8.79,2.7091129414059,0.168122758808327,0.0199600798403194
"212","E003-H2AK5ac","G6","PG3","LTR7",3,133,3,"E003-H2AK5ac G6 PG3 LTR7",0.8,2.32,1.51010067227455,0.2688167584278,0.0225563909774436
"213","E003-H2AK5ac","G6","PG4","LTR7",1,28,0,"E003-H2AK5ac G6 PG4 LTR7",2,0.41,0.697687377532142,-0.495695162624069,0
"214","E003-H2AK5ac","G6","PG5","LTR7",2,24,3,"E003-H2AK5ac G6 PG5 LTR7",0.06,0.57,0.755518418576331,1.3492354408831,0.125
"215","E003-H2AK5ac","G6","PG6","LTR7",2,35,2,"E003-H2AK5ac G6 PG6 LTR7",0.2,0.59,0.85392735006669,0.915935735211526,0.0571428571428571
"216","E003-H2AK5ac","G6","PG7","LTR7",1,47,4,"E003-H2AK5ac G6 PG7 LTR7",0,0.74,0.824131008512554,1.52284078881336,0.0851063829787234
"217","E003-H2AK5ac","G6","PG8","LTR7",5,134,6,"E003-H2AK5ac G6 PG8 LTR7",0.04,1.89,1.4062989609883,1.27628542933165,0.0447761194029851
"218","E003-H2AK5ac","G6","PG9","LTR7",10,1565,34,"E003-H2AK5ac G6 PG9 LTR7",0,18.74,4.47353610162311,0.826232932263294,0.0217252396166134
"219","E003-H2AK5ac","G8","PG1","LTR13",3,152,5,"E003-H2AK5ac G8 PG1 LTR13",1.54,6.29,2.44244868022965,-0.280956313831056,0.0328947368421053
"220","E003-H2AK5ac","G8","PG2","LTR13",5,106,4,"E003-H2AK5ac G8 PG2 LTR13",1.24,4.35,1.9089105253886,-0.0976107966264221,0.0377358490566038
"221","E003-H2AK5ac","G8","PG3","LTR13",9,360,1,"E003-H2AK5ac G8 PG3 LTR13",2,14.25,3.5995931307678,-2.93073733756289,0.00277777777777778
"222","E003-H2AK5ac","G9","PG1","LTR23",2,332,5,"E003-H2AK5ac G9 PG1 LTR23",0.74,4.11,1.94829632906768,0.231639209558259,0.0150602409638554
"223","E003-H2AK5ac","G9","PG2","LTR23",1,353,6,"E003-H2AK5ac G9 PG2 LTR23",0.7,4.88,2.23507394856536,0.251538766995964,0.0169971671388102
"224","E003-H2AK5ac","G9","PG3","LTR23",3,80,0,"E003-H2AK5ac G9 PG3 LTR23",2,2.52,1.52739297265939,-1.81557542886257,0
"225","E003-H2AK5ac","G9","PG4","LTR23",1,31,0,"E003-H2AK5ac G9 PG4 LTR23",2,0.26,0.543464382782841,-0.333423733725192,0
"226","E003-H2AK5ac","G9","PG5","LTR23",1,58,2,"E003-H2AK5ac G9 PG5 LTR23",0.42,0.94,1.0427237061047,0.628905848308753,0.0344827586206897
"227","E003-H2AK5ac","G9","PG6","LTR23",2,199,2,"E003-H2AK5ac G9 PG6 LTR23",1.36,2.75,1.74873691791556,-0.321928094887362,0.0100502512562814
"228","E003-H2AK5ac",NA,NA,NA,72,1848,13,"E003-H2AK5ac NA NA NA",1.92,20.82,4.2743775020818,-0.640224274491278,0.00703463203463203
"229","E003-H2BK120ac","G1","PG1","MER9a",1,28,0,"E003-H2BK120ac G1 PG1 MER9a",2,0.3,0.594588390010564,-0.37851162325373,0
"230","E003-H2BK120ac","G1","PG2","MER9a",7,516,3,"E003-H2BK120ac G1 PG2 MER9a",1.8,5.05,2.19905856808285,-0.596935142387232,0.00581395348837209
"231","E003-H2BK120ac","G1","PG3","MER9a",6,601,1,"E003-H2BK120ac G1 PG3 MER9a",2,7.13,2.8307653246485,-2.0232553523003,0.00166389351081531
"232","E003-H2BK120ac","G10","PG1","LTR14",2,85,0,"E003-H2BK120ac G10 PG1 LTR14",2,1.26,1.04078447491895,-1.17632277264046,0
"233","E003-H2BK120ac","G10","PG2","LTR14",2,120,2,"E003-H2BK120ac G10 PG2 LTR14",0.96,1.54,1.14961565821633,0.240134003723715,0.0166666666666667
"234","E003-H2BK120ac","G11","PG1","LTR14A",3,34,0,"E003-H2BK120ac G11 PG1 LTR14A",2,0.54,0.744271048704297,-0.622930350920177,0
"235","E003-H2BK120ac","G11","PG2","LTR14A",6,258,5,"E003-H2BK120ac G11 PG2 LTR14A",0.34,2.68,1.66896810798006,0.705256734438868,0.0193798449612403
"236","E003-H2BK120ac","G11","PG3","LTR14A",2,89,0,"E003-H2BK120ac G11 PG3 LTR14A",2,0.93,0.956160250294074,-0.948600847493356,0
"237","E003-H2BK120ac","G12","PG1","LTR17",4,237,5,"E003-H2BK120ac G12 PG1 LTR17",0.52,3.58,1.72433562085034,0.389614902398937,0.0210970464135021
"238","E003-H2BK120ac","G12","PG2","LTR17",2,76,4,"E003-H2BK120ac G12 PG2 LTR17",0,0.93,0.901793947214287,1.37332724739401,0.0526315789473684
"239","E003-H2BK120ac","G12","PG3","LTR17",7,448,15,"E003-H2BK120ac G12 PG3 LTR17",0,5.24,2.49492414005846,1.35845397091248,0.0334821428571429
"240","E003-H2BK120ac","G13","PG1","LTR22",3,137,1,"E003-H2BK120ac G13 PG1 LTR22",1.56,1.33,1.08297196770197,-0.220329954879556,0.0072992700729927
"241","E003-H2BK120ac","G13","PG2","LTR22",2,25,0,"E003-H2BK120ac G13 PG2 LTR22",2,0.16,0.41971611377408,-0.214124805352847,0
"242","E003-H2BK120ac","G13","PG3","LTR22",7,182,0,"E003-H2BK120ac G13 PG3 LTR22",2,1.82,1.34374721047397,-1.49569516262407,0
"243","E003-H2BK120ac","G13","PG4","LTR22",12,170,3,"E003-H2BK120ac G13 PG4 LTR22",0.36,1.54,1.12294706064449,0.655171503002559,0.0176470588235294
"244","E003-H2BK120ac","G13","PG5","LTR22",1,88,0,"E003-H2BK120ac G13 PG5 LTR22",2,1.19,1.11640657305645,-1.13093086982645,0
"245","E003-H2BK120ac","G13","PG6","LTR22",7,142,1,"E003-H2BK120ac G13 PG6 LTR22",1.36,1.17,1.07360433243642,-0.117695042669755,0.00704225352112676
"246","E003-H2BK120ac","G14","PG1","LTR15",1,30,0,"E003-H2BK120ac G14 PG1 LTR15",2,0.31,0.544856574585172,-0.389566811762726,0
"247","E003-H2BK120ac","G14","PG2","LTR15",2,31,0,"E003-H2BK120ac G14 PG2 LTR15",2,0.59,0.779730593204986,-0.66902676550963,0
"248","E003-H2BK120ac","G14","PG3","LTR15",2,31,0,"E003-H2BK120ac G14 PG3 LTR15",2,0.29,0.518252697615611,-0.36737106564853,0
"249","E003-H2BK120ac","G14","PG4","LTR15",4,206,0,"E003-H2BK120ac G14 PG4 LTR15",2,2.31,1.47501070018375,-1.72683121703249,0
"250","E003-H2BK120ac","G15","PG1","LTR61",3,72,1,"E003-H2BK120ac G15 PG1 LTR61",1.18,0.9,0.958744970882205,0.0740005814437768,0.0138888888888889
"251","E003-H2BK120ac","G15","PG2","LTR61",2,49,0,"E003-H2BK120ac G15 PG2 LTR61",2,0.75,0.833333333333333,-0.807354922057604,0
"252","E003-H2BK120ac","G16","PG1","LTR66",3,178,5,"E003-H2BK120ac G16 PG1 LTR66",0.08,1.96,1.38476559661762,1.01936532486693,0.0280898876404494
"253","E003-H2BK120ac","G17","PG1","LTR4",3,40,0,"E003-H2BK120ac G17 PG1 LTR4",2,0.45,0.687184270936277,-0.53605290024021,0
"254","E003-H2BK120ac","G17","PG2","LTR4",1,108,5,"E003-H2BK120ac G17 PG2 LTR4",0.02,1.32,1.09063969737716,1.37083769536831,0.0462962962962963
"255","E003-H2BK120ac","G17","PG3","LTR4",4,77,0,"E003-H2BK120ac G17 PG3 LTR4",2,0.89,0.941683427043121,-0.918386234446348,0
"256","E003-H2BK120ac","G18","PG1","LTR25",27,780,23,"E003-H2BK120ac G18 PG1 LTR25",0,5.4,2.11774608601893,1.90689059560852,0.0294871794871795
"257","E003-H2BK120ac","G18","PG2","LTR25",4,415,5,"E003-H2BK120ac G18 PG2 LTR25",0.42,2.92,1.84050937174325,0.614108846380673,0.0120481927710843
"258","E003-H2BK120ac","G18","PG3","LTR25",7,212,14,"E003-H2BK120ac G18 PG3 LTR25",0,1.54,1.34404785869576,2.56206209861108,0.0660377358490566
"259","E003-H2BK120ac","G18","PG4","LTR25",4,109,13,"E003-H2BK120ac G18 PG4 LTR25",0,0.81,0.812714618119454,2.95136522474912,0.119266055045872
"260","E003-H2BK120ac","G18","PG5","LTR25",4,197,57,"E003-H2BK120ac G18 PG5 LTR25",0,1.7,1.29879509040829,4.42502158785147,0.289340101522843
"261","E003-H2BK120ac","G18","PG6","LTR25",5,112,3,"E003-H2BK120ac G18 PG6 LTR25",0.32,1.41,1.30341431973448,0.730966853544763,0.0267857142857143
"262","E003-H2BK120ac","G18","PG7","LTR25",8,178,0,"E003-H2BK120ac G18 PG7 LTR25",2,1.79,1.24960599851119,-1.48026512205446,0
"263","E003-H2BK120ac","G19","PG1","MER11D",2,72,0,"E003-H2BK120ac G19 PG1 MER11D",2,0.81,0.860995430483305,-0.855989697308481,0
"264","E003-H2BK120ac","G19","PG2","MER11D",1,158,1,"E003-H2BK120ac G19 PG2 MER11D",1.84,2.58,1.59658726948793,-0.839959587489532,0.00632911392405063
"265","E003-H2BK120ac","G2","PG1","LTR5",3,91,3,"E003-H2BK120ac G2 PG1 LTR5",0.9,2.4,1.39985569241832,0.234465253637023,0.032967032967033
"266","E003-H2BK120ac","G2","PG2","LTR5",4,102,2,"E003-H2BK120ac G2 PG2 LTR5",1.64,3.02,1.63286944556588,-0.422233000683048,0.0196078431372549
"267","E003-H2BK120ac","G2","PG3","LTR5",1,68,0,"E003-H2BK120ac G2 PG3 LTR5",2,1.58,1.29630399228115,-1.36737106564853,0
"268","E003-H2BK120ac","G2","PG4","LTR5",7,282,0,"E003-H2BK120ac G2 PG4 LTR5",2,7.05,2.3197657492327,-3.00898878322725,0
"269","E003-H2BK120ac","G2","PG5","LTR5",13,360,21,"E003-H2BK120ac G2 PG5 LTR5",0,8.46,2.96245871130074,1.21759143507263,0.0583333333333333
"270","E003-H2BK120ac","G2","PG6","LTR5",1,258,2,"E003-H2BK120ac G2 PG6 LTR5",1.98,7.56,2.66029541915399,-1.51264829590527,0.00775193798449612
"271","E003-H2BK120ac","G3","PG1","LTR6",6,71,2,"E003-H2BK120ac G3 PG1 LTR6",0.28,0.7,0.78495962709022,0.819427754358179,0.028169014084507
"272","E003-H2BK120ac","G3","PG2","LTR6",2,26,0,"E003-H2BK120ac G3 PG2 LTR6",2,0.25,0.457816513022367,-0.321928094887362,0
"273","E003-H2BK120ac","G3","PG3","LTR6",1,54,2,"E003-H2BK120ac G3 PG3 LTR6",0.36,0.83,0.876805496554326,0.713118852211838,0.037037037037037
"274","E003-H2BK120ac","G3","PG4","LTR6",3,138,6,"E003-H2BK120ac G3 PG4 LTR6",0.02,2.18,1.44515910836311,1.13832815654797,0.0434782608695652
"275","E003-H2BK120ac","G4","PG1","LTR2",13,758,11,"E003-H2BK120ac G4 PG1 LTR2",0.36,7.83,3.04529774961963,0.442549062847415,0.0145118733509235
"276","E003-H2BK120ac","G4","PG2","LTR2",2,51,0,"E003-H2BK120ac G4 PG2 LTR2",2,0.36,0.627967701672176,-0.443606651475615,0
"277","E003-H2BK120ac","G4","PG3","LTR2",4,138,2,"E003-H2BK120ac G4 PG3 LTR2",1.22,2.09,1.6273855838073,-0.0426443374084937,0.0144927536231884
"278","E003-H2BK120ac","G4","PG4","LTR2",5,272,8,"E003-H2BK120ac G4 PG4 LTR2",0.1,4.02,1.98468886704942,0.842237637266265,0.0294117647058824
"279","E003-H2BK120ac","G5","PG1","MER11A",10,682,0,"E003-H2BK120ac G5 PG1 MER11A",2,13.4,3.42598507547446,-3.84799690655495,0
"280","E003-H2BK120ac","G5","PG2","MER11A",8,165,0,"E003-H2BK120ac G5 PG2 MER11A",2,4.29,2.0709388882311,-2.4032677223393,0
"281","E003-H2BK120ac","G5","PG3","MER11A",13,247,7,"E003-H2BK120ac G5 PG3 MER11A",0.32,4.61,2.02457128520803,0.511999229165932,0.0283400809716599
"282","E003-H2BK120ac","G5","PG4","MER11A",32,986,6,"E003-H2BK120ac G5 PG4 MER11A",2,21.06,4.50996651648302,-1.65600596375905,0.00608519269776876
"283","E003-H2BK120ac","G6","PG1","LTR7",2,60,5,"E003-H2BK120ac G6 PG1 LTR7",0,0.47,0.593823427145025,2.02914634565952,0.0833333333333333
"284","E003-H2BK120ac","G6","PG10","LTR7",2,143,0,"E003-H2BK120ac G6 PG10 LTR7",2,1.21,1.01796985528189,-1.14404636961671,0
"285","E003-H2BK120ac","G6","PG11","LTR7",1,84,0,"E003-H2BK120ac G6 PG11 LTR7",2,0.76,0.922447337742968,-0.815575428862572,0
"286","E003-H2BK120ac","G6","PG12","LTR7",4,620,7,"E003-H2BK120ac G6 PG12 LTR7",0.48,4.93,2.46287587502042,0.431967895228721,0.0112903225806452
"287","E003-H2BK120ac","G6","PG2","LTR7",3,501,6,"E003-H2BK120ac G6 PG2 LTR7",1.02,5.77,2.47759658711519,0.0481990882573323,0.0119760479041916
"288","E003-H2BK120ac","G6","PG3","LTR7",3,133,4,"E003-H2BK120ac G6 PG3 LTR7",0.2,1.72,1.27983584806013,0.878321443411748,0.0300751879699248
"289","E003-H2BK120ac","G6","PG4","LTR7",1,28,0,"E003-H2BK120ac G6 PG4 LTR7",2,0.25,0.5,-0.321928094887362,0
"290","E003-H2BK120ac","G6","PG5","LTR7",2,24,1,"E003-H2BK120ac G6 PG5 LTR7",0.66,0.38,0.582228390745332,0.535331732996556,0.0416666666666667
"291","E003-H2BK120ac","G6","PG6","LTR7",2,35,3,"E003-H2BK120ac G6 PG6 LTR7",0.02,0.37,0.630135467237567,1.5458241068142,0.0857142857142857
"292","E003-H2BK120ac","G6","PG7","LTR7",1,47,0,"E003-H2BK120ac G6 PG7 LTR7",2,0.47,0.77139516789419,-0.55581615506164,0
"293","E003-H2BK120ac","G6","PG8","LTR7",5,134,4,"E003-H2BK120ac G6 PG8 LTR7",0.02,1.09,0.954468491365797,1.2584251525812,0.0298507462686567
"294","E003-H2BK120ac","G6","PG9","LTR7",10,1565,37,"E003-H2BK120ac G6 PG9 LTR7",0,12.7,3.4713837371436,1.47182352537042,0.0236421725239617
"295","E003-H2BK120ac","G8","PG1","LTR13",3,152,2,"E003-H2BK120ac G8 PG1 LTR13",1.84,4.21,1.96069973079598,-0.796320871782627,0.0131578947368421
"296","E003-H2BK120ac","G8","PG2","LTR13",5,106,2,"E003-H2BK120ac G8 PG2 LTR13",1.66,2.76,1.51170517140497,-0.325770161181756,0.0188679245283019
"297","E003-H2BK120ac","G8","PG3","LTR13",9,360,0,"E003-H2BK120ac G8 PG3 LTR13",2,9.41,3.0288011429667,-3.37989816352469,0
"298","E003-H2BK120ac","G9","PG1","LTR23",2,332,9,"E003-H2BK120ac G9 PG1 LTR23",0.02,3.18,1.85526822913028,1.2584251525812,0.0271084337349398
"299","E003-H2BK120ac","G9","PG2","LTR23",1,353,9,"E003-H2BK120ac G9 PG2 LTR23",0.02,3.4,1.70560573084488,1.18442457113743,0.0254957507082153
"300","E003-H2BK120ac","G9","PG3","LTR23",3,80,0,"E003-H2BK120ac G9 PG3 LTR23",2,1.49,1.16770516549999,-1.31614574229336,0
"301","E003-H2BK120ac","G9","PG4","LTR23",1,31,0,"E003-H2BK120ac G9 PG4 LTR23",2,0.29,0.518252697615611,-0.36737106564853,0
"302","E003-H2BK120ac","G9","PG5","LTR23",1,58,3,"E003-H2BK120ac G9 PG5 LTR23",0,0.49,0.643459714388091,1.42468766931256,0.0517241379310345
"303","E003-H2BK120ac","G9","PG6","LTR23",2,199,1,"E003-H2BK120ac G9 PG6 LTR23",1.64,1.68,1.16237305161085,-0.422233000683048,0.0050251256281407
"304","E003-H2BK120ac",NA,NA,NA,72,1848,22,"E003-H2BK120ac NA NA NA",0.02,13.36,3.36806151722892,0.679578112008686,0.0119047619047619
"305","E003-H2BK12ac","G1","PG1","MER9a",1,28,2,"E003-H2BK12ac G1 PG1 MER9a",0.44,0.85,0.914253020699732,0.697437229979569,0.0714285714285714
"306","E003-H2BK12ac","G1","PG2","MER9a",7,516,4,"E003-H2BK12ac G1 PG2 MER9a",2,16.03,3.39475233770351,-1.76807843501646,0.00775193798449612
"307","E003-H2BK12ac","G1","PG3","MER9a",6,601,1,"E003-H2BK12ac G1 PG3 MER9a",2,18.48,3.94015843397807,-3.28392177230762,0.00166389351081531
"308","E003-H2BK12ac","G10","PG1","LTR14",2,85,0,"E003-H2BK12ac G10 PG1 LTR14",2,3.78,1.79550504979473,-2.25701061820602,0
"309","E003-H2BK12ac","G10","PG2","LTR14",2,120,1,"E003-H2BK12ac G10 PG2 LTR14",2,3.64,1.72046505340853,-1.21412480535285,0.00833333333333333
"310","E003-H2BK12ac","G11","PG1","LTR14A",3,34,1,"E003-H2BK12ac G11 PG1 LTR14A",1.52,1.26,0.949428323473732,-0.176322772640463,0.0294117647058824
"311","E003-H2BK12ac","G11","PG2","LTR14A",6,258,5,"E003-H2BK12ac G11 PG2 LTR14A",1.78,7.38,2.7368787058445,-0.481987743203471,0.0193798449612403
"312","E003-H2BK12ac","G11","PG3","LTR14A",2,89,3,"E003-H2BK12ac G11 PG3 LTR14A",0.8,2.33,1.44986937760655,0.264477822703463,0.0337078651685393
"313","E003-H2BK12ac","G12","PG1","LTR17",4,237,17,"E003-H2BK12ac G12 PG1 LTR17",0.04,9.12,2.86842792969926,0.830787616522727,0.0717299578059072
"314","E003-H2BK12ac","G12","PG2","LTR17",2,76,5,"E003-H2BK12ac G12 PG2 LTR17",0.24,2.36,1.65462315279878,0.836501267717121,0.0657894736842105
"315","E003-H2BK12ac","G12","PG3","LTR17",7,448,56,"E003-H2BK12ac G12 PG3 LTR17",0,14.46,3.45364687941265,1.88242160001462,0.125
"316","E003-H2BK12ac","G13","PG1","LTR22",3,137,5,"E003-H2BK12ac G13 PG1 LTR22",0.52,3.67,2.06488192731143,0.361539950786219,0.0364963503649635
"317","E003-H2BK12ac","G13","PG2","LTR22",2,25,0,"E003-H2BK12ac G13 PG2 LTR22",2,0.46,0.673000217629454,-0.545968369105293,0
"318","E003-H2BK12ac","G13","PG3","LTR22",7,182,7,"E003-H2BK12ac G13 PG3 LTR22",0.28,4.26,2.13494257486701,0.604937200482422,0.0384615384615385
"319","E003-H2BK12ac","G13","PG4","LTR22",12,170,2,"E003-H2BK12ac G13 PG4 LTR22",1.92,4.59,2.00552267803713,-0.897885782347309,0.0117647058823529
"320","E003-H2BK12ac","G13","PG5","LTR22",1,88,0,"E003-H2BK12ac G13 PG5 LTR22",2,2.71,1.43051166942589,-1.89141918684608,0
"321","E003-H2BK12ac","G13","PG6","LTR22",7,142,8,"E003-H2BK12ac G13 PG6 LTR22",0,3.11,1.76323279772976,1.13078660753535,0.0563380281690141
"322","E003-H2BK12ac","G14","PG1","LTR15",1,30,3,"E003-H2BK12ac G14 PG1 LTR15",0.22,1.2,1.05409255338946,0.862496476250065,0.1
"323","E003-H2BK12ac","G14","PG2","LTR15",2,31,2,"E003-H2BK12ac G14 PG2 LTR15",0.84,1.44,1.06666666666667,0.298081352932995,0.0645161290322581
"324","E003-H2BK12ac","G14","PG3","LTR15",2,31,1,"E003-H2BK12ac G14 PG3 LTR15",1.08,0.72,0.792388028606432,0.217591435072627,0.032258064516129
"325","E003-H2BK12ac","G14","PG4","LTR15",4,206,0,"E003-H2BK12ac G14 PG4 LTR15",2,6.3,2.4225372791119,-2.86789646399265,0
"326","E003-H2BK12ac","G15","PG1","LTR61",3,72,1,"E003-H2BK12ac G15 PG1 LTR61",1.86,2.58,1.54514554248936,-0.839959587489532,0.0138888888888889
"327","E003-H2BK12ac","G15","PG2","LTR61",2,49,1,"E003-H2BK12ac G15 PG2 LTR61",1.72,1.92,1.27667497425891,-0.545968369105293,0.0204081632653061
"328","E003-H2BK12ac","G16","PG1","LTR66",3,178,7,"E003-H2BK12ac G16 PG1 LTR66",0.68,5.63,2.43150616331158,0.270991129662137,0.0393258426966292
"329","E003-H2BK12ac","G17","PG1","LTR4",3,40,0,"E003-H2BK12ac G17 PG1 LTR4",2,1.37,1.06983431172563,-1.24488705912353,0
"330","E003-H2BK12ac","G17","PG2","LTR4",1,108,11,"E003-H2BK12ac G17 PG2 LTR4",0,3.88,1.91369334592098,1.29808135293299,0.101851851851852
"331","E003-H2BK12ac","G17","PG3","LTR4",4,77,1,"E003-H2BK12ac G17 PG3 LTR4",1.92,2.78,1.57364660466181,-0.918386234446348,0.012987012987013
"332","E003-H2BK12ac","G18","PG1","LTR25",27,780,40,"E003-H2BK12ac G18 PG1 LTR25",0,13.93,3.61884796669611,1.45740974425827,0.0512820512820513
