"","Frame","Family","Type","Motif","Species","thredhold","is_top"
"2724","MER52_combined_F1","MER52A","motif","EGR1","hg19_panTro4","logP_5",NA
"2725","MER52_combined_F1","MER52A","motif","KLF3","hg19_panTro4","logP_5",NA
"2726","MER52_combined_F1","MER52A","motif","TFDP1","hg19_panTro4","logP_5",NA
"2727","MER52_combined_F1","MER52A","motif","KLF9","hg19_panTro4","logP_5",NA
"2728","MER52_combined_F1","MER52A","motif","ZBTB7A","hg19_panTro4","logP_5","yes"
"2729","MER52_combined_F1","MER52A","motif","SP2","hg19_panTro4","logP_10",NA
"2730","MER52_combined_F1","MER52A","motif","KLF15","hg19_panTro4","logP_10",NA
"2731","MER52_combined_F1","MER52A","motif","KLF12","hg19_panTro4","logP_10",NA
"2732","MER52_combined_F1","MER52A","motif","SP8","hg19_panTro4","logP_10",NA
"2733","MER52_combined_F1","MER52A","motif","KLF7","hg19_panTro4","logP_10",NA
"2734","MER52_combined_F1","MER52A","motif","KLF10","hg19_panTro4","logP_10",NA
"2735","MER52_combined_F1","MER52A","motif","KLF14","hg19_panTro4","logP_10",NA
"2736","MER52_combined_F1","MER52A","motif","KLF11","hg19_panTro4","logP_10",NA
"2737","MER52_combined_F1","MER52A","motif","SP1","hg19_panTro4","logP_10",NA
"2738","MER52_combined_F1","MER52A","motif","KLF1","hg19_panTro4","logP_10",NA
"2739","MER52_combined_F1","MER52A","motif","SP9","hg19_panTro4","logP_10",NA
"2740","MER52_combined_F1","MER52A","motif","SP4","hg19_panTro4","logP_10",NA
"2741","MER52_combined_F1","MER52A","motif","KLF5","hg19_panTro4","logP_10",NA
"2742","MER52_combined_F1","MER52A","motif","SP3","hg19_panTro4","logP_10",NA
"2743","MER52_combined_F1","MER52A","motif","MAZ","hg19_panTro4","logP_10",NA
"2744","MER52_combined_F1","MER52A","motif","PATZ1","hg19_panTro4","logP_10",NA
"2745","MER52_combined_F1","MER52A","motif","ZNF148","hg19_panTro4","logP_10",NA
"2746","MER52_combined_F1","MER52A","motif","KLF16","hg19_panTro4","logP_10",NA
"2747","MER52_combined_F1","All","motif","SP2","Comparison","logP_5","yes"
"2748","MER52_combined_F1","All","motif","KLF15","Comparison","logP_5",NA
"2749","MER52_combined_F1","All","motif","KLF12","Comparison","logP_5",NA
"2750","MER52_combined_F1","All","motif","KLF3","Comparison","logP_5",NA
"2751","MER52_combined_F1","All","motif","SP3","Comparison","logP_5",NA
"2752","MER52_combined_F1","All","motif","KLF7","Comparison","logP_5",NA
"2753","MER52_combined_F1","All","motif","SP9","Comparison","logP_5",NA
"2754","MER52_combined_F1","All","motif","KLF11","Comparison","logP_5",NA
"2755","MER52_combined_F1","All","motif","KLF1","Comparison","logP_5",NA
"2756","MER52_combined_F1","All","motif","KLF6","Comparison","logP_5",NA
"2757","MER52_combined_F1","All","motif","KLF10","Comparison","logP_5",NA
"2758","MER52_combined_F1","All","motif","SP4","Comparison","logP_5",NA
"2759","MER52_combined_F1","All","motif","SP1","Comparison","logP_5",NA
"2760","MER52_combined_F1","All","motif","KLF14","Comparison","logP_5",NA
"2761","MER52_combined_F1","All","motif","KLF2","Comparison","logP_5",NA
"2762","MER52_combined_F1","All","motif","KLF16","Comparison","logP_5",NA
"2763","MER52_combined_F1","All","motif","PATZ1","Comparison","logP_5",NA
"2764","MER52_combined_F1","All","motif","ZNF148","Comparison","logP_5",NA
"2765","MER52_combined_F1","All","motif","KLF5","Comparison","logP_5",NA
"2766","MER52_combined_F1","All","motif","MAZ","Comparison","logP_5",NA
"2767","MER52_combined_F1","All","motif","THRB","Comparison","logP_5","yes"
"2768","MER52_combined_F1","All","motif","SP8","Comparison","logP_5",NA
"2769","MER52_combined_F1","All","motif","KLF9","Comparison","logP_5",NA
"2770","MER52_combined_F1","All","motif","ZNF281","Comparison","logP_5",NA
"2771","MER52_combined_F1","All","motif","KLF4","Comparison","logP_5","yes"
"2772","MER52_combined_F1","All","motif","SP5","Comparison","logP_5",NA
"2773","MER52_combined_F1","All","motif","TFDP1","Comparison","logP_5","yes"
"2774","MER52_combined_F1","All","motif","E2F6","Comparison","logP_5",NA
"2775","MER52_combined_F1","All","motif","SP2","Comparison","logP_10","yes"
"2776","MER52_combined_F1","All","motif","KLF15","Comparison","logP_10",NA
"2777","MER52_combined_F1","All","motif","KLF12","Comparison","logP_10",NA
"2778","MER52_combined_F1","All","motif","KLF3","Comparison","logP_10",NA
"2779","MER52_combined_F1","All","motif","SP3","Comparison","logP_10",NA
"2780","MER52_combined_F1","All","motif","KLF7","Comparison","logP_10",NA
"2781","MER52_combined_F1","All","motif","SP9","Comparison","logP_10",NA
"2782","MER52_combined_F1","All","motif","KLF11","Comparison","logP_10",NA
"2783","MER52_combined_F1","All","motif","KLF1","Comparison","logP_10",NA
"2784","MER52_combined_F1","All","motif","KLF6","Comparison","logP_10",NA
"2785","MER52_combined_F1","All","motif","KLF10","Comparison","logP_10",NA
"2786","MER52_combined_F1","All","motif","SP4","Comparison","logP_10",NA
"2787","MER52_combined_F1","All","motif","SP1","Comparison","logP_10",NA
"2788","MER52_combined_F1","All","motif","KLF14","Comparison","logP_10",NA
"2789","MER52_combined_F1","All","motif","KLF2","Comparison","logP_10",NA
"2790","MER52_combined_F1","All","motif","KLF16","Comparison","logP_10",NA
"2791","MER52_combined_F1","All","motif","PATZ1","Comparison","logP_10",NA
"2792","MER52_combined_F1","All","motif","ZNF148","Comparison","logP_10",NA
"2793","MER52_combined_F1","All","motif","KLF5","Comparison","logP_10",NA
"2794","MER52_combined_F1","All","motif","MAZ","Comparison","logP_10",NA
"2795","MER52_combined_F1","All","motif","THRB","Comparison","logP_10","yes"
"2796","MER52_combined_F1","All","motif","SP8","Comparison","logP_10",NA
"2797","MER52_combined_F1","MER52C","motif","SP9","Comparison","logP_5","yes"
"2798","MER52_combined_F1","MER52C","motif","KLF11","Comparison","logP_5",NA
"2799","MER52_combined_F1","MER52C","motif","SP3","Comparison","logP_5",NA
"2800","MER52_combined_F1","MER52C","motif","KLF16","Comparison","logP_5",NA
"2801","MER52_combined_F1","MER52C","motif","KLF2","Comparison","logP_5",NA
"2802","MER52_combined_F1","MER52C","motif","SP2","Comparison","logP_5",NA
"2803","MER52_combined_F1","MER52C","motif","KLF12","Comparison","logP_5",NA
"2804","MER52_combined_F1","MER52C","motif","KLF15","Comparison","logP_5",NA
"2805","MER52_combined_F1","MER52C","motif","KLF6","Comparison","logP_5",NA
"2806","MER52_combined_F1","MER52C","motif","KLF1","Comparison","logP_5",NA
"2807","MER52_combined_F1","MER52C","motif","SP4","Comparison","logP_5",NA
"2808","MER52_combined_F1","MER52C","motif","KLF7","Comparison","logP_5",NA
"2809","MER52_combined_F1","MER52C","motif","KLF3","Comparison","logP_5",NA
"2810","MER52_combined_F1","MER52C","motif","KLF10","Comparison","logP_5","yes"
"2811","MER52_combined_F1","MER52C","motif","KLF14","Comparison","logP_5",NA
"2812","MER52_combined_F1","MER52C","motif","PATZ1","Comparison","logP_5",NA
"2813","MER52_combined_F1","MER52C","motif","SP1","Comparison","logP_5",NA
"2814","MER52_combined_F1","MER52C","motif","ZNF148","Comparison","logP_5",NA
"2815","MER52_combined_F1","MER52C","motif","ZBTB14","Comparison","logP_5","yes"
"2816","MER52_combined_F1","MER52C","motif","KLF5","Comparison","logP_5",NA
"2817","MER52_combined_F1","MER52C","motif","SP8","Comparison","logP_5",NA
"2818","MER52_combined_F1","MER52C","motif","SP9","Comparison","logP_10",NA
"2819","MER52_combined_F1","MER52C","motif","KLF11","Comparison","logP_10",NA
"2820","MER52_combined_F1","MER52C","motif","SP3","Comparison","logP_10",NA
"2821","MER52_combined_F1","MER52C","motif","KLF16","Comparison","logP_10",NA
"2822","MER52_combined_F1","MER52C","motif","KLF2","Comparison","logP_10",NA
"2823","MER52_combined_F1","MER52C","motif","SP2","Comparison","logP_10",NA
"2824","MER52_combined_F1","MER52C","motif","KLF12","Comparison","logP_10",NA
"2825","MER52_combined_F1","MER52C","motif","KLF15","Comparison","logP_10",NA
"2826","MER52_combined_F1","MER52C","motif","KLF6","Comparison","logP_10",NA
"2827","MER52_combined_F1","MER52A","motif","SP2","Comparison","logP_5","yes"
"2828","MER52_combined_F1","MER52A","motif","KLF15","Comparison","logP_5",NA
"2829","MER52_combined_F1","MER52A","motif","KLF12","Comparison","logP_5",NA
"2830","MER52_combined_F1","MER52A","motif","KLF7","Comparison","logP_5",NA
"2831","MER52_combined_F1","MER52A","motif","KLF11","Comparison","logP_5",NA
"2832","MER52_combined_F1","MER52A","motif","KLF1","Comparison","logP_5",NA
"2833","MER52_combined_F1","MER52A","motif","SP8","Comparison","logP_5",NA
"2834","MER52_combined_F1","MER52A","motif","SP1","Comparison","logP_5",NA
"2835","MER52_combined_F1","MER52A","motif","KLF10","Comparison","logP_5",NA
"2836","MER52_combined_F1","MER52A","motif","KLF14","Comparison","logP_5",NA
"2837","MER52_combined_F1","MER52A","motif","SP9","Comparison","logP_5",NA
"2838","MER52_combined_F1","MER52A","motif","SP3","Comparison","logP_5",NA
"2839","MER52_combined_F1","MER52A","motif","KLF3","Comparison","logP_5",NA
"2840","MER52_combined_F1","MER52A","motif","SP4","Comparison","logP_5",NA
"2841","MER52_combined_F1","MER52A","motif","KLF16","Comparison","logP_5",NA
"2842","MER52_combined_F1","MER52A","motif","PATZ1","Comparison","logP_5",NA
"2843","MER52_combined_F1","MER52A","motif","KLF6","Comparison","logP_5",NA
"2844","MER52_combined_F1","MER52A","motif","KLF2","Comparison","logP_5",NA
"2845","MER52_combined_F1","MER52A","motif","KLF5","Comparison","logP_5",NA
"2846","MER52_combined_F1","MER52A","motif","MAZ","Comparison","logP_5",NA
"2847","MER52_combined_F1","MER52A","motif","ELK4","Comparison","logP_5","yes"
"2848","MER52_combined_F1","MER52A","motif","ZNF148","Comparison","logP_5",NA
"2849","MER52_combined_F1","MER52A","motif","E2F6","Comparison","logP_5","yes"
"2850","MER52_combined_F1","MER52A","motif","KLF9","Comparison","logP_5",NA
"2851","MER52_combined_F1","MER52A","motif","SP2","Comparison","logP_10",NA
"2852","MER52_combined_F1","MER52A","motif","KLF15","Comparison","logP_10",NA
"2853","MER52_combined_F1","MER52A","motif","KLF12","Comparison","logP_10",NA
"2854","MER52_combined_F1","MER52A","motif","KLF7","Comparison","logP_10",NA
"2855","MER52_combined_F1","MER52A","motif","KLF11","Comparison","logP_10",NA
"2856","MER52_combined_F1","MER52A","motif","KLF1","Comparison","logP_10",NA
"2857","MER52_combined_F1","MER52A","motif","SP8","Comparison","logP_10",NA
"2858","MER52_combined_F1","MER52A","motif","SP1","Comparison","logP_10",NA
"2859","MER52_combined_F1","MER52A","motif","KLF10","Comparison","logP_10",NA
"2860","MER52_combined_F1","MER52A","motif","KLF14","Comparison","logP_10",NA
"2861","MER52_combined_F2","All","motif","SP2","All","logP_5","yes"
"2862","MER52_combined_F2","All","motif","KLF15","All","logP_5",NA
"2863","MER52_combined_F2","All","motif","KLF12","All","logP_5",NA
"2864","MER52_combined_F2","All","motif","SP1","All","logP_5",NA
"2865","MER52_combined_F2","All","motif","KLF7","All","logP_5",NA
"2866","MER52_combined_F2","All","motif","SP3","All","logP_5",NA
"2867","MER52_combined_F2","All","motif","KLF10","All","logP_5",NA
"2868","MER52_combined_F2","All","motif","KLF14","All","logP_5",NA
"2869","MER52_combined_F2","All","motif","SP9","All","logP_5",NA
"2870","MER52_combined_F2","All","motif","KLF6","All","logP_5",NA
"2871","MER52_combined_F2","All","motif","KLF11","All","logP_5",NA
"2872","MER52_combined_F2","All","motif","SP4","All","logP_5",NA
"2873","MER52_combined_F2","All","motif","KLF2","All","logP_5",NA
"2874","MER52_combined_F2","All","motif","ZNF148","All","logP_5",NA
"2875","MER52_combined_F2","All","motif","MAZ","All","logP_5",NA
"2876","MER52_combined_F2","All","motif","PATZ1","All","logP_5",NA
"2877","MER52_combined_F2","All","motif","KLF1","All","logP_5",NA
"2878","MER52_combined_F2","All","motif","ZNF423","All","logP_5","yes"
"2879","MER52_combined_F2","All","motif","ZIC1::ZIC2","All","logP_5","yes"
"2880","MER52_combined_F2","All","motif","ZNF281","All","logP_5",NA
"2881","MER52_combined_F2","All","motif","ZNF416","All","logP_5","yes"
"2882","MER52_combined_F2","All","motif","SP2","All","logP_10",NA
"2883","MER52_combined_F2","All","motif","KLF15","All","logP_10",NA
"2884","MER52_combined_F2","All","motif","KLF12","All","logP_10",NA
"2885","MER52_combined_F2","All","motif","SP1","All","logP_10",NA
"2886","MER52_combined_F2","All","motif","KLF7","All","logP_10",NA
"2887","MER52_combined_F2","All","motif","SP3","All","logP_10",NA
"2888","MER52_combined_F2","All","motif","KLF10","All","logP_10",NA
"2889","MER52_combined_F2","All","motif","KLF14","All","logP_10",NA
"2890","MER52_combined_F2","All","motif","SP9","All","logP_10",NA
"2891","MER52_combined_F2","All","motif","KLF6","All","logP_10",NA
"2892","MER52_combined_F2","MER52D","motif","KLF15","All","logP_5",NA
"2893","MER52_combined_F2","MER52D","motif","SP2","All","logP_5",NA
"2894","MER52_combined_F2","MER52D","motif","SP9","All","logP_5",NA
"2895","MER52_combined_F2","MER52D","motif","KLF10","All","logP_5",NA
"2896","MER52_combined_F2","MER52D","motif","KLF12","All","logP_5",NA
"2897","MER52_combined_F2","MER52D","motif","MAZ","All","logP_5",NA
"2898","MER52_combined_F2","MER52D","motif","KLF6","All","logP_5",NA
"2899","MER52_combined_F2","MER52D","motif","SP3","All","logP_5",NA
"2900","MER52_combined_F2","MER52D","motif","SP1","All","logP_5",NA
"2901","MER52_combined_F2","MER52D","motif","KLF2","All","logP_5",NA
"2902","MER52_combined_F2","MER52D","motif","KLF7","All","logP_5",NA
"2903","MER52_combined_F2","MER52D","motif","KLF11","All","logP_5",NA
"2904","MER52_combined_F2","MER52D","motif","KLF14","All","logP_5",NA
"2905","MER52_combined_F2","MER52D","motif","KLF3","All","logP_5",NA
"2906","MER52_combined_F2","MER52D","motif","ZNF148","All","logP_5",NA
"2907","MER52_combined_F2","MER52D","motif","PATZ1","All","logP_5",NA
"2908","MER52_combined_F2","MER52D","motif","KLF15","All","logP_10",NA
"2909","MER52_combined_F2","MER52D","motif","SP2","All","logP_10",NA
"2910","MER52_combined_F2","MER52D","motif","SP9","All","logP_10",NA
"2911","MER52_combined_F2","MER52D","motif","KLF10","All","logP_10",NA
"2912","MER52_combined_F2","MER52A","motif","SP2","All","logP_5",NA
"2913","MER52_combined_F2","MER52A","motif","KLF14","All","logP_5",NA
"2914","MER52_combined_F2","MER52A","motif","SP1","All","logP_5",NA
"2915","MER52_combined_F2","MER52A","motif","KLF12","All","logP_5",NA
"2916","MER52_combined_F2","MER52A","motif","SP4","All","logP_5",NA
"2917","MER52_combined_F2","MER52A","motif","KLF7","All","logP_5",NA
"2918","MER52_combined_F2","MER52A","motif","SP5","All","logP_5",NA
"2919","MER52_combined_F2","MER52A","motif","KLF10","All","logP_5",NA
"2920","MER52_combined_F2","MER52A","motif","KLF1","All","logP_5",NA
"2921","MER52_combined_F2","MER52A","motif","SP2","All","logP_10",NA
"2922","MER52_combined_F2","MER52A","motif","KLF14","All","logP_10",NA
"2923","MER52_combined_F2","MER52A","motif","SP1","All","logP_10",NA
"2924","MER52_combined_F2","MER52A","motif","KLF12","All","logP_10",NA
"2925","MER52_combined_F2","MER52C","motif","SP2","All","logP_5",NA
"2926","MER52_combined_F2","MER52C","motif","KLF12","All","logP_5",NA
"2927","MER52_combined_F2","All","motif","SP2","hg19","logP_5",NA
"2928","MER52_combined_F2","All","motif","KLF15","hg19","logP_5",NA
"2929","MER52_combined_F2","All","motif","KLF7","hg19","logP_5",NA
"2930","MER52_combined_F2","All","motif","KLF10","hg19","logP_5",NA
"2931","MER52_combined_F2","All","motif","SP3","hg19","logP_5",NA
"2932","MER52_combined_F2","All","motif","KLF12","hg19","logP_5",NA
"2933","MER52_combined_F2","All","motif","SP1","hg19","logP_5",NA
"2934","MER52_combined_F2","All","motif","SP9","hg19","logP_5",NA
"2935","MER52_combined_F2","All","motif","KLF6","hg19","logP_5",NA
"2936","MER52_combined_F2","All","motif","PATZ1","hg19","logP_5",NA
"2937","MER52_combined_F2","All","motif","KLF14","hg19","logP_5",NA
"2938","MER52_combined_F2","All","motif","KLF11","hg19","logP_5",NA
"2939","MER52_combined_F2","All","motif","SP2","hg19","logP_10",NA
"2940","MER52_combined_F2","All","motif","KLF15","hg19","logP_10",NA
"2941","MER52_combined_F2","MER52D","motif","KLF15","hg19","logP_5",NA
"2942","MER52_combined_F2","MER52D","motif","SP2","hg19","logP_5",NA
"2943","MER52_combined_F2","MER52D","motif","SP9","hg19","logP_5",NA
"2944","MER52_combined_F2","MER52D","motif","KLF6","hg19","logP_5",NA
"2945","MER52_combined_F2","MER52D","motif","KLF10","hg19","logP_5",NA
"2946","MER52_combined_F2","MER52D","motif","KLF2","hg19","logP_5",NA
"2947","MER52_combined_F2","MER52A","motif","SP1","hg19","logP_5",NA
"2948","MER52_combined_F2","MER52A","motif","SP2","hg19","logP_5",NA
"2949","MER52_combined_F2","All","motif","SP2","macFas5","logP_5",NA
"2950","MER52_combined_F2","All","motif","KLF15","macFas5","logP_5",NA
"2951","MER52_combined_F2","All","motif","KLF15","panTro4","logP_5",NA
"2952","MER52_combined_F2","All","motif","SP2","panTro4","logP_5",NA
"2953","MER52_combined_F2","All","motif","KLF12","panTro4","logP_5",NA
"2954","MER52_combined_F2","All","motif","KLF7","panTro4","logP_5",NA
"2955","MER52_combined_F2","All","motif","KLF14","panTro4","logP_5",NA
"2956","MER52_combined_F2","All","motif","KLF10","panTro4","logP_5",NA
"2957","MER52_combined_F2","All","motif","SP1","panTro4","logP_5",NA
"2958","MER52_combined_F2","All","motif","SP4","panTro4","logP_5",NA
"2959","MER52_combined_F2","All","motif","KLF2","panTro4","logP_5",NA
"2960","MER52_combined_F2","All","motif","KLF15","panTro4","logP_10",NA
"2961","MER52_combined_F2","All","motif","SP2","panTro4","logP_10",NA
"2962","MER52_combined_F2","All","motif","KLF12","panTro4","logP_10",NA
"2963","MER52_combined_F2","MER52D","motif","KLF15","panTro4","logP_5",NA
"2964","MER52_combined_F2","MER52D","motif","SP2","panTro4","logP_5",NA
"2965","MER52_combined_F2","MER52D","motif","KLF12","panTro4","logP_5",NA
"2966","MER52_combined_F2","MER52A","motif","KLF14","panTro4","logP_5",NA
"2967","MER52_combined_F2","MER52A","motif","KLF12","panTro4","logP_5",NA
"2968","MER52_combined_F2","MER52A","motif","SP4","panTro4","logP_5",NA
"2969","MER52_combined_F2","MER52A","motif","KLF7","panTro4","logP_5",NA
"2970","MER52_combined_F2","MER52A","motif","SP2","panTro4","logP_5",NA
"2971","MER52_combined_F2","All","motif","KLF15","hg19_panTro4","logP_5","yes"
"2972","MER52_combined_F2","All","motif","SP2","hg19_panTro4","logP_5",NA
"2973","MER52_combined_F2","All","motif","KLF12","hg19_panTro4","logP_5",NA
"2974","MER52_combined_F2","All","motif","KLF7","hg19_panTro4","logP_5",NA
"2975","MER52_combined_F2","All","motif","KLF10","hg19_panTro4","logP_5",NA
"2976","MER52_combined_F2","All","motif","KLF14","hg19_panTro4","logP_5",NA
"2977","MER52_combined_F2","All","motif","SP1","hg19_panTro4","logP_5",NA
"2978","MER52_combined_F2","All","motif","SP3","hg19_panTro4","logP_5",NA
"2979","MER52_combined_F2","All","motif","KLF6","hg19_panTro4","logP_5",NA
"2980","MER52_combined_F2","All","motif","KLF2","hg19_panTro4","logP_5",NA
"2981","MER52_combined_F2","All","motif","KLF11","hg19_panTro4","logP_5",NA
"2982","MER52_combined_F2","All","motif","SP4","hg19_panTro4","logP_5",NA
"2983","MER52_combined_F2","All","motif","SP9","hg19_panTro4","logP_5",NA
"2984","MER52_combined_F2","All","motif","MAZ","hg19_panTro4","logP_5",NA
"2985","MER52_combined_F2","All","motif","PATZ1","hg19_panTro4","logP_5",NA
"2986","MER52_combined_F2","All","motif","KLF1","hg19_panTro4","logP_5",NA
