"","uniqueID","mark","family","family.count_200bp","subfamily","node","subfamily.count_200bp","intersect.count","intersect.count_200bp","subfamily.color","pvalue","mean.value","sd.value","log2FC","perC"
"2962","ENCFF872MKT LTR7 LTR7_g10","ENCFF872MKT","LTR7",2268,"LTR7_g10","Node56/97",13,0,0,"#7F9781",2,0,0,0,0
"2963","ENCFF872MKT LTR7 LTR7_g11","ENCFF872MKT","LTR7",2268,"LTR7_g11","Node115/96",12,0,0,"#5FE7CC",2,0.05,0.21904291355759,-0.070389327891398,0
"2964","ENCFF872MKT LTR7 LTR7_g12","ENCFF872MKT","LTR7",2268,"LTR7_g12","Node396/100",12,0,0,"#D1C8E4",2,0.04,0.196946385566932,-0.0565835283663676,0
"2965","ENCFF872MKT LTR7 LTR7_g13","ENCFF872MKT","LTR7",2268,"LTR7_g13","Node457/98",12,0,0,"#84D8E3",2,0.07,0.293188669562103,-0.0976107966264223,0
"2966","ENCFF872MKT LTR7 LTR7_g14","ENCFF872MKT","LTR7",2268,"LTR7_g14","Node65/99",12,0,0,"#D9DF4E",2,0.09,0.287623491264661,-0.124328135002202,0
"2967","ENCFF872MKT LTR7 LTR7_g15","ENCFF872MKT","LTR7",2268,"LTR7_g15","Node217/97",10,0,0,"#DBDB92",2,0.04,0.196946385566932,-0.0565835283663676,0
"2968","ENCFF872MKT LTR7 LTR7_g16","ENCFF872MKT","LTR7",2268,"LTR7_g16","Node406/99",10,0,0,"#DB5D5D",2,0.01,0.1,-0.0143552929770701,0
"2969","ENCFF872MKT LTR7 LTR7_g17","ENCFF872MKT","LTR7",2268,"LTR7_g17","Node482/97",10,0,0,"#D492D3",2,0,0,0,0
"2970","ENCFF872MKT LTR7 LTR7_g18","ENCFF872MKT","LTR7",2268,"LTR7_g18","Node77/99",10,0,0,"#5AD67F",2,0,0,0,0
"2971","ENCFF872MKT LTR7 LTR7_g2","ENCFF872MKT","LTR7",2268,"LTR7_g2","Node218/99",509,28,28,"#7F70D8",0,1.17,0.985295935649833,3.74028595245782,0.0550098231827112
"2972","ENCFF872MKT LTR7 LTR7_g3","ENCFF872MKT","LTR7",2268,"LTR7_g3","Node219/96",85,3,3,"#E0A2A3",0,0.36,0.52261966393479,1.55639334852439,0.0352941176470588
"2973","ENCFF872MKT LTR7 LTR7_g4","ENCFF872MKT","LTR7",2268,"LTR7_g4","Node419/100",45,0,0,"#76EB41",2,0.15,0.358870281282637,-0.20163386116965,0
"2974","ENCFF872MKT LTR7 LTR7_g5","ENCFF872MKT","LTR7",2268,"LTR7_g5","Node2/96",24,0,0,"#DC5AC5",2,0.07,0.293188669562103,-0.0976107966264223,0
"2975","ENCFF872MKT LTR7 LTR7_g6","ENCFF872MKT","LTR7",2268,"LTR7_g6","Node154/98",20,0,0,"#B1E779",2,0.01,0.1,-0.0143552929770701,0
"2976","ENCFF872MKT LTR7 LTR7_g7","ENCFF872MKT","LTR7",2268,"LTR7_g7","Node399/97",18,0,0,"#7C9DD0",2,0.06,0.238683256575942,-0.0840642647884746,0
"2977","ENCFF872MKT LTR7 LTR7_g8","ENCFF872MKT","LTR7",2268,"LTR7_g8","Node247/97",16,2,2,"#DADFCD",0,0.04,0.196946385566932,1.52837897235479,0.125
"2978","ENCFF872MKT LTR7 LTR7_g9","ENCFF872MKT","LTR7",2268,"LTR7_g9","Node395/98",13,0,0,"#B2E9BA",2,0.04,0.196946385566932,-0.0565835283663676,0
"2979","ENCFF872MKT LTR7 LTR7_U","ENCFF872MKT","LTR7",2268,"LTR7_U","Ungrouped",1,0,0,"black",2,0,0,0,0
"2980","ENCFF872MKT LTR7B LTR7B_g1","ENCFF872MKT","LTR7B",693,"LTR7B_g1","Node5/98",439,0,0,"#DC84C3",2,2.3,1.35958995601058,-1.72246602447109,0
"2981","ENCFF872MKT LTR7B LTR7B_g2","ENCFF872MKT","LTR7B",693,"LTR7B_g2","Node74/100",89,0,0,"#D5D278",2,0.22,0.483672817035849,-0.286881147788162,0
"2982","ENCFF872MKT LTR7B LTR7B_g3","ENCFF872MKT","LTR7B",693,"LTR7B_g3","Node2/96",47,0,0,"#8D9CD8",2,0.25,0.5,-0.321928094887362,0
"2983","ENCFF872MKT LTR7B LTR7B_g4","ENCFF872MKT","LTR7B",693,"LTR7B_g4","Node161/98",38,0,0,"#B452DB",2,0.08,0.272659924344291,-0.111031312388744,0
"2984","ENCFF872MKT LTR7B LTR7B_g5","ENCFF872MKT","LTR7B",693,"LTR7B_g5","Node79/97",32,0,0,"#85DDCA",2,0.19,0.419114024647906,-0.250961573533219,0
"2985","ENCFF872MKT LTR7B LTR7B_g6","ENCFF872MKT","LTR7B",693,"LTR7B_g6","Node45/97",15,0,0,"#87E468",2,0.03,0.171446607997765,-0.0426443374084937,0
"2986","ENCFF872MKT LTR7B LTR7B_g7","ENCFF872MKT","LTR7B",693,"LTR7B_g7","Node75/96",12,0,0,"#D8806A",2,0.08,0.272659924344291,-0.111031312388744,0
"2987","ENCFF872MKT LTR7B LTR7B_U","ENCFF872MKT","LTR7B",693,"LTR7B_U","Ungrouped",21,0,0,"black",2,0.41,0.652810551509101,-0.495695162624069,0
"2988","ENCFF872MKT LTR7C LTR7C_g1","ENCFF872MKT","LTR7C",284,"LTR7C_g1","Node25/98",85,1,1,"#DAD25C",0.32,0.16,0.368452949177471,0.785875194647153,0.0117647058823529
"2989","ENCFF872MKT LTR7C LTR7C_g2","ENCFF872MKT","LTR7C",284,"LTR7C_g2","Node21/100",47,0,0,"#D88269",2,0.4,0.568535243614961,-0.485426827170242,0
"2990","ENCFF872MKT LTR7C LTR7C_g3","ENCFF872MKT","LTR7C",284,"LTR7C_g3","Node59/99",28,0,0,"#C5D9A4",2,0.12,0.326598632371091,-0.16349873228288,0
"2991","ENCFF872MKT LTR7C LTR7C_g4","ENCFF872MKT","LTR7C",284,"LTR7C_g4","Node71/98",23,0,0,"#CFC6CF",2,0.15,0.411329453348431,-0.20163386116965,0
"2992","ENCFF872MKT LTR7C LTR7C_g5","ENCFF872MKT","LTR7C",284,"LTR7C_g5","Node9/100",22,0,0,"#7CDCD3",2,0.22,0.504124403437698,-0.286881147788162,0
"2993","ENCFF872MKT LTR7C LTR7C_g6","ENCFF872MKT","LTR7C",284,"LTR7C_g6","Node82/97",14,0,0,"#B452DA",2,0.41,0.604611904907235,-0.495695162624069,0
"2994","ENCFF872MKT LTR7C LTR7C_g7","ENCFF872MKT","LTR7C",284,"LTR7C_g7","Node70/100",12,0,0,"#7EE36C",2,0.14,0.376587548676509,-0.189033824390017,0
"2995","ENCFF872MKT LTR7C LTR7C_g8","ENCFF872MKT","LTR7C",284,"LTR7C_g8","Node86/98",10,0,0,"#8696D7",2,0.04,0.196946385566932,-0.0565835283663676,0
"2996","ENCFF872MKT LTR7C LTR7C_U","ENCFF872MKT","LTR7C",284,"LTR7C_U","Ungrouped",43,0,0,"black",2,0.3,0.522232967867093,-0.37851162325373,0
"2997","ENCFF872MKT LTR7Y LTR7Y_g1","ENCFF872MKT","LTR7Y",198,"LTR7Y_g1","Node19/100",98,2,2,"#DC9697",0.04,0.27,0.529054808029367,1.24013400372371,0.0204081632653061
"2998","ENCFF872MKT LTR7Y LTR7Y_g2","ENCFF872MKT","LTR7Y",198,"LTR7Y_g2","Node2/100",84,0,0,"#B6DB77",2,0.32,0.529531906880067,-0.400537929583729,0
"2999","ENCFF872MKT LTR7Y LTR7Y_g3","ENCFF872MKT","LTR7Y",198,"LTR7Y_g3","Node38/100",12,0,0,"#A3D1D2",2,0.04,0.242878362539562,-0.0565835283663676,0
"3000","ENCFF872MKT LTR7Y LTR7Y_U","ENCFF872MKT","LTR7Y",198,"LTR7Y_U","Ungrouped",4,0,0,"black",2,0,0,0,0
"3001","ENCFF881GRS LTR7 LTR7_g1","ENCFF881GRS","LTR7",2268,"LTR7_g1","Node1/",1436,7,7,"#D5A151",0.94,6.66,2.64849871711229,0.0626556078497675,0.00487465181058496
"3002","ENCFF881GRS LTR7 LTR7_g10","ENCFF881GRS","LTR7",2268,"LTR7_g10","Node56/97",13,0,0,"#7F9781",2,0.02,0.14070529413629,-0.028569152196771,0
"3003","ENCFF881GRS LTR7 LTR7_g11","ENCFF881GRS","LTR7",2268,"LTR7_g11","Node115/96",12,0,0,"#5FE7CC",2,0.05,0.21904291355759,-0.070389327891398,0
"3004","ENCFF881GRS LTR7 LTR7_g12","ENCFF881GRS","LTR7",2268,"LTR7_g12","Node396/100",12,0,0,"#D1C8E4",2,0.13,0.366666666666666,-0.176322772640463,0
"3005","ENCFF881GRS LTR7 LTR7_g13","ENCFF881GRS","LTR7",2268,"LTR7_g13","Node457/98",12,1,1,"#84D8E3",0.22,0.11,0.31446603773522,0.849440323424619,0.0833333333333333
"3006","ENCFF881GRS LTR7 LTR7_g14","ENCFF881GRS","LTR7",2268,"LTR7_g14","Node65/99",12,0,0,"#D9DF4E",2,0.08,0.307482445914322,-0.111031312388744,0
"3007","ENCFF881GRS LTR7 LTR7_g15","ENCFF881GRS","LTR7",2268,"LTR7_g15","Node217/97",10,0,0,"#DBDB92",2,0.1,0.301511344577763,-0.137503523749935,0
"3008","ENCFF881GRS LTR7 LTR7_g16","ENCFF881GRS","LTR7",2268,"LTR7_g16","Node406/99",10,0,0,"#DB5D5D",2,0.08,0.272659924344291,-0.111031312388744,0
"3009","ENCFF881GRS LTR7 LTR7_g17","ENCFF881GRS","LTR7",2268,"LTR7_g17","Node482/97",10,0,0,"#D492D3",2,0.01,0.1,-0.0143552929770701,0
"3010","ENCFF881GRS LTR7 LTR7_g18","ENCFF881GRS","LTR7",2268,"LTR7_g18","Node77/99",10,0,0,"#5AD67F",2,0.05,0.21904291355759,-0.070389327891398,0
"3011","ENCFF881GRS LTR7 LTR7_g2","ENCFF881GRS","LTR7",2268,"LTR7_g2","Node218/99",509,23,23,"#7F70D8",0,2.27,1.66881679490275,2.8756718649978,0.0451866404715128
"3012","ENCFF881GRS LTR7 LTR7_g3","ENCFF881GRS","LTR7",2268,"LTR7_g3","Node219/96",85,4,4,"#E0A2A3",0,0.57,0.755518418576331,1.67116353577046,0.0470588235294118
"3013","ENCFF881GRS LTR7 LTR7_g4","ENCFF881GRS","LTR7",2268,"LTR7_g4","Node419/100",45,0,0,"#76EB41",2,0.17,0.377525168068637,-0.22650852980868,0
"3014","ENCFF881GRS LTR7 LTR7_g5","ENCFF881GRS","LTR7",2268,"LTR7_g5","Node2/96",24,0,0,"#DC5AC5",2,0.13,0.366666666666667,-0.176322772640463,0
"3015","ENCFF881GRS LTR7 LTR7_g6","ENCFF881GRS","LTR7",2268,"LTR7_g6","Node154/98",20,0,0,"#B1E779",2,0.02,0.14070529413629,-0.028569152196771,0
"3016","ENCFF881GRS LTR7 LTR7_g7","ENCFF881GRS","LTR7",2268,"LTR7_g7","Node399/97",18,0,0,"#7C9DD0",2,0.07,0.256432399976243,-0.0976107966264223,0
"3017","ENCFF881GRS LTR7 LTR7_g8","ENCFF881GRS","LTR7",2268,"LTR7_g8","Node247/97",16,0,0,"#DADFCD",2,0.07,0.256432399976243,-0.0976107966264223,0
"3018","ENCFF881GRS LTR7 LTR7_g9","ENCFF881GRS","LTR7",2268,"LTR7_g9","Node395/98",13,0,0,"#B2E9BA",2,0.06,0.238683256575942,-0.0840642647884746,0
"3019","ENCFF881GRS LTR7 LTR7_U","ENCFF881GRS","LTR7",2268,"LTR7_U","Ungrouped",1,0,0,"black",2,0.01,0.1,-0.0143552929770701,0
"3020","ENCFF881GRS LTR7B LTR7B_g1","ENCFF881GRS","LTR7B",693,"LTR7B_g1","Node5/98",439,0,0,"#DC84C3",2,3.95,1.86067762176074,-2.30742852519225,0
"3021","ENCFF881GRS LTR7B LTR7B_g2","ENCFF881GRS","LTR7B",693,"LTR7B_g2","Node74/100",89,0,0,"#D5D278",2,0.47,0.626921289342054,-0.55581615506164,0
"3022","ENCFF881GRS LTR7B LTR7B_g3","ENCFF881GRS","LTR7B",693,"LTR7B_g3","Node2/96",47,0,0,"#8D9CD8",2,0.6,0.710669054518701,-0.678071905112638,0
"3023","ENCFF881GRS LTR7B LTR7B_g4","ENCFF881GRS","LTR7B",693,"LTR7B_g4","Node161/98",38,0,0,"#B452DB",2,0.12,0.326598632371091,-0.16349873228288,0
"3024","ENCFF881GRS LTR7B LTR7B_g5","ENCFF881GRS","LTR7B",693,"LTR7B_g5","Node79/97",32,0,0,"#85DDCA",2,0.24,0.534090371802868,-0.31034012061215,0
"3025","ENCFF881GRS LTR7B LTR7B_g6","ENCFF881GRS","LTR7B",693,"LTR7B_g6","Node45/97",15,0,0,"#87E468",2,0.05,0.21904291355759,-0.070389327891398,0
"3026","ENCFF881GRS LTR7B LTR7B_g7","ENCFF881GRS","LTR7B",693,"LTR7B_g7","Node75/96",12,0,0,"#D8806A",2,0.08,0.272659924344291,-0.111031312388744,0
"3027","ENCFF881GRS LTR7B LTR7B_U","ENCFF881GRS","LTR7B",693,"LTR7B_U","Ungrouped",21,0,0,"black",2,0.81,0.971253485622231,-0.855989697308481,0
"3028","ENCFF881GRS LTR7C LTR7C_g1","ENCFF881GRS","LTR7C",284,"LTR7C_g1","Node25/98",85,0,0,"#DAD25C",2,0.27,0.468287229478799,-0.344828496997441,0
"3029","ENCFF881GRS LTR7C LTR7C_g2","ENCFF881GRS","LTR7C",284,"LTR7C_g2","Node21/100",47,0,0,"#D88269",2,0.57,0.742028342185162,-0.650764559116902,0
"3030","ENCFF881GRS LTR7C LTR7C_g3","ENCFF881GRS","LTR7C",284,"LTR7C_g3","Node59/99",28,0,0,"#C5D9A4",2,0.13,0.366666666666666,-0.176322772640463,0
"3031","ENCFF881GRS LTR7C LTR7C_g4","ENCFF881GRS","LTR7C",284,"LTR7C_g4","Node71/98",23,0,0,"#CFC6CF",2,0.22,0.462317395019238,-0.286881147788162,0
"3032","ENCFF881GRS LTR7C LTR7C_g5","ENCFF881GRS","LTR7C",284,"LTR7C_g5","Node9/100",22,1,1,"#7CDCD3",0.52,0.28,0.494004457510662,0.643856189774725,0.0454545454545455
"3033","ENCFF881GRS LTR7C LTR7C_g6","ENCFF881GRS","LTR7C",284,"LTR7C_g6","Node82/97",14,0,0,"#B452DA",2,0.36,0.559942276967326,-0.443606651475615,0
"3034","ENCFF881GRS LTR7C LTR7C_g7","ENCFF881GRS","LTR7C",284,"LTR7C_g7","Node70/100",12,0,0,"#7EE36C",2,0.3,0.522232967867093,-0.37851162325373,0
"3035","ENCFF881GRS LTR7C LTR7C_g8","ENCFF881GRS","LTR7C",284,"LTR7C_g8","Node86/98",10,0,0,"#8696D7",2,0.1,0.301511344577763,-0.137503523749935,0
"3036","ENCFF881GRS LTR7C LTR7C_U","ENCFF881GRS","LTR7C",284,"LTR7C_U","Ungrouped",43,0,0,"black",2,0.3,0.502518907629606,-0.37851162325373,0
"3037","ENCFF881GRS LTR7Y LTR7Y_g1","ENCFF881GRS","LTR7Y",198,"LTR7Y_g1","Node19/100",98,0,0,"#DC9697",2,0.6,0.752101433090355,-0.678071905112638,0
"3038","ENCFF881GRS LTR7Y LTR7Y_g2","ENCFF881GRS","LTR7Y",198,"LTR7Y_g2","Node2/100",84,0,0,"#B6DB77",2,0.59,0.697687377532142,-0.66902676550963,0
"3039","ENCFF881GRS LTR7Y LTR7Y_g3","ENCFF881GRS","LTR7Y",198,"LTR7Y_g3","Node38/100",12,0,0,"#A3D1D2",2,0.09,0.320825954263824,-0.124328135002202,0
"3040","ENCFF881GRS LTR7Y LTR7Y_U","ENCFF881GRS","LTR7Y",198,"LTR7Y_U","Ungrouped",4,0,0,"black",2,0.04,0.196946385566932,-0.0565835283663676,0
"3041","ENCFF883IEF LTR7 LTR7_g1","ENCFF883IEF","LTR7",2268,"LTR7_g1","Node1/",1436,5,5,"#D5A151",1.9,9.16,3.32033830575236,-0.759865996276285,0.00348189415041783
"3042","ENCFF883IEF LTR7 LTR7_g10","ENCFF883IEF","LTR7",2268,"LTR7_g10","Node56/97",13,0,0,"#7F9781",2,0.03,0.171446607997765,-0.0426443374084937,0
"3043","ENCFF883IEF LTR7 LTR7_g11","ENCFF883IEF","LTR7",2268,"LTR7_g11","Node115/96",12,0,0,"#5FE7CC",2,0.06,0.238683256575942,-0.0840642647884746,0
"3044","ENCFF883IEF LTR7 LTR7_g12","ENCFF883IEF","LTR7",2268,"LTR7_g12","Node396/100",12,0,0,"#D1C8E4",2,0.16,0.368452949177471,-0.214124805352847,0
"3045","ENCFF883IEF LTR7 LTR7_g13","ENCFF883IEF","LTR7",2268,"LTR7_g13","Node457/98",12,1,1,"#84D8E3",0.36,0.21,0.477683805651624,0.72499295250013,0.0833333333333333
"3046","ENCFF883IEF LTR7 LTR7_g14","ENCFF883IEF","LTR7",2268,"LTR7_g14","Node65/99",12,0,0,"#D9DF4E",2,0.17,0.377525168068637,-0.22650852980868,0
"3047","ENCFF883IEF LTR7 LTR7_g15","ENCFF883IEF","LTR7",2268,"LTR7_g15","Node217/97",10,0,0,"#DBDB92",2,0.14,0.348735088019777,-0.189033824390017,0
"3048","ENCFF883IEF LTR7 LTR7_g16","ENCFF883IEF","LTR7",2268,"LTR7_g16","Node406/99",10,0,0,"#DB5D5D",2,0.1,0.301511344577763,-0.137503523749935,0
"3049","ENCFF883IEF LTR7 LTR7_g17","ENCFF883IEF","LTR7",2268,"LTR7_g17","Node482/97",10,0,0,"#D492D3",2,0.08,0.272659924344291,-0.111031312388744,0
"3050","ENCFF883IEF LTR7 LTR7_g18","ENCFF883IEF","LTR7",2268,"LTR7_g18","Node77/99",10,0,0,"#5AD67F",2,0.06,0.238683256575942,-0.0840642647884746,0
"3051","ENCFF883IEF LTR7 LTR7_g2","ENCFF883IEF","LTR7",2268,"LTR7_g2","Node218/99",509,17,17,"#7F70D8",0,2.88,1.810630784667,2.21386834902991,0.0333988212180747
"3052","ENCFF883IEF LTR7 LTR7_g3","ENCFF883IEF","LTR7",2268,"LTR7_g3","Node219/96",85,3,3,"#E0A2A3",0.08,0.88,0.844231764817738,1.08926733809709,0.0352941176470588
"3053","ENCFF883IEF LTR7 LTR7_g4","ENCFF883IEF","LTR7",2268,"LTR7_g4","Node419/100",45,0,0,"#76EB41",2,0.32,0.510100010000019,-0.400537929583729,0
"3054","ENCFF883IEF LTR7 LTR7_g5","ENCFF883IEF","LTR7",2268,"LTR7_g5","Node2/96",24,0,0,"#DC5AC5",2,0.21,0.498381217928443,-0.27500704749987,0
"3055","ENCFF883IEF LTR7 LTR7_g6","ENCFF883IEF","LTR7",2268,"LTR7_g6","Node154/98",20,0,0,"#B1E779",2,0.06,0.238683256575942,-0.0840642647884746,0
"3056","ENCFF883IEF LTR7 LTR7_g7","ENCFF883IEF","LTR7",2268,"LTR7_g7","Node399/97",18,0,0,"#7C9DD0",2,0.1,0.333333333333333,-0.137503523749935,0
"3057","ENCFF883IEF LTR7 LTR7_g8","ENCFF883IEF","LTR7",2268,"LTR7_g8","Node247/97",16,1,1,"#DADFCD",0.34,0.18,0.411452219939241,0.761213140412884,0.0625
"3058","ENCFF883IEF LTR7 LTR7_g9","ENCFF883IEF","LTR7",2268,"LTR7_g9","Node395/98",13,0,0,"#B2E9BA",2,0.09,0.320825954263824,-0.124328135002202,0
"3059","ENCFF883IEF LTR7 LTR7_U","ENCFF883IEF","LTR7",2268,"LTR7_U","Ungrouped",1,0,0,"black",2,0.01,0.1,-0.0143552929770701,0
"3060","ENCFF883IEF LTR7B LTR7B_g1","ENCFF883IEF","LTR7B",693,"LTR7B_g1","Node5/98",439,0,0,"#DC84C3",2,6,2.36557806803318,-2.8073549220576,0
"3061","ENCFF883IEF LTR7B LTR7B_g2","ENCFF883IEF","LTR7B",693,"LTR7B_g2","Node74/100",89,0,0,"#D5D278",2,0.9,0.822658906696863,-0.925999418556223,0
"3062","ENCFF883IEF LTR7B LTR7B_g3","ENCFF883IEF","LTR7B",693,"LTR7B_g3","Node2/96",47,0,0,"#8D9CD8",2,0.63,0.747453589654146,-0.704871964456353,0
"3063","ENCFF883IEF LTR7B LTR7B_g4","ENCFF883IEF","LTR7B",693,"LTR7B_g4","Node161/98",38,0,0,"#B452DB",2,0.21,0.433333333333334,-0.27500704749987,0
"3064","ENCFF883IEF LTR7B LTR7B_g5","ENCFF883IEF","LTR7B",693,"LTR7B_g5","Node79/97",32,0,0,"#85DDCA",2,0.44,0.671497647731613,-0.526068811667588,0
"3065","ENCFF883IEF LTR7B LTR7B_g6","ENCFF883IEF","LTR7B",693,"LTR7B_g6","Node45/97",15,0,0,"#87E468",2,0.07,0.256432399976243,-0.0976107966264223,0
"3066","ENCFF883IEF LTR7B LTR7B_g7","ENCFF883IEF","LTR7B",693,"LTR7B_g7","Node75/96",12,0,0,"#D8806A",2,0.1,0.301511344577763,-0.137503523749935,0
"3067","ENCFF883IEF LTR7B LTR7B_U","ENCFF883IEF","LTR7B",693,"LTR7B_U","Ungrouped",21,0,0,"black",2,0.91,1.06453385255347,-0.933572638261024,0
"3068","ENCFF883IEF LTR7C LTR7C_g1","ENCFF883IEF","LTR7C",284,"LTR7C_g1","Node25/98",85,1,1,"#DAD25C",0.86,0.61,0.827494697715626,0.312939311660108,0.0117647058823529
"3069","ENCFF883IEF LTR7C LTR7C_g2","ENCFF883IEF","LTR7C",284,"LTR7C_g2","Node21/100",47,0,0,"#D88269",2,0.75,0.770346898114313,-0.807354922057604,0
"3070","ENCFF883IEF LTR7C LTR7C_g3","ENCFF883IEF","LTR7C",284,"LTR7C_g3","Node59/99",28,0,0,"#C5D9A4",2,0.19,0.419114024647906,-0.250961573533219,0
"3071","ENCFF883IEF LTR7C LTR7C_g4","ENCFF883IEF","LTR7C",284,"LTR7C_g4","Node71/98",23,0,0,"#CFC6CF",2,0.37,0.580055727033745,-0.454175893185802,0
"3072","ENCFF883IEF LTR7C LTR7C_g5","ENCFF883IEF","LTR7C",284,"LTR7C_g5","Node9/100",22,1,1,"#7CDCD3",0.7,0.43,0.65528157260367,0.483984852996335,0.0454545454545455
"3073","ENCFF883IEF LTR7C LTR7C_g6","ENCFF883IEF","LTR7C",284,"LTR7C_g6","Node82/97",14,0,0,"#B452DA",2,0.69,0.812714618119455,-0.75702324650746,0
"3074","ENCFF883IEF LTR7C LTR7C_g7","ENCFF883IEF","LTR7C",284,"LTR7C_g7","Node70/100",12,0,0,"#7EE36C",2,0.32,0.566399223876658,-0.400537929583729,0
"3075","ENCFF883IEF LTR7C LTR7C_g8","ENCFF883IEF","LTR7C",284,"LTR7C_g8","Node86/98",10,0,0,"#8696D7",2,0.2,0.471404520791031,-0.263034405833794,0
"3076","ENCFF883IEF LTR7C LTR7C_U","ENCFF883IEF","LTR7C",284,"LTR7C_U","Ungrouped",43,0,0,"black",2,0.5,0.627645914460848,-0.584962500721156,0
"3077","ENCFF883IEF LTR7Y LTR7Y_g1","ENCFF883IEF","LTR7Y",198,"LTR7Y_g1","Node19/100",98,0,0,"#DC9697",2,0.82,0.796203110983244,-0.863938450423971,0
"3078","ENCFF883IEF LTR7Y LTR7Y_g2","ENCFF883IEF","LTR7Y",198,"LTR7Y_g2","Node2/100",84,1,1,"#B6DB77",1.4,1.05,0.925235432774062,-0.0356239097307212,0.0119047619047619
"3079","ENCFF883IEF LTR7Y LTR7Y_g3","ENCFF883IEF","LTR7Y",198,"LTR7Y_g3","Node38/100",12,0,0,"#A3D1D2",2,0.13,0.366666666666667,-0.176322772640463,0
"3080","ENCFF883IEF LTR7Y LTR7Y_U","ENCFF883IEF","LTR7Y",198,"LTR7Y_U","Ungrouped",4,0,0,"black",2,0.04,0.196946385566932,-0.0565835283663676,0
"3081","ENCFF885PQR LTR7 LTR7_g1","ENCFF885PQR","LTR7",2268,"LTR7_g1","Node1/",1436,32,32,"#D5A151",0,3.77,1.75150728738929,2.79040485312767,0.0222841225626741
"3082","ENCFF885PQR LTR7 LTR7_g10","ENCFF885PQR","LTR7",2268,"LTR7_g10","Node56/97",13,0,0,"#7F9781",2,0.03,0.171446607997766,-0.0426443374084937,0
"3083","ENCFF885PQR LTR7 LTR7_g11","ENCFF885PQR","LTR7",2268,"LTR7_g11","Node115/96",12,0,0,"#5FE7CC",2,0.04,0.196946385566932,-0.0565835283663676,0
"3084","ENCFF885PQR LTR7 LTR7_g12","ENCFF885PQR","LTR7",2268,"LTR7_g12","Node396/100",12,0,0,"#D1C8E4",2,0.03,0.171446607997765,-0.0426443374084937,0
"3085","ENCFF885PQR LTR7 LTR7_g13","ENCFF885PQR","LTR7",2268,"LTR7_g13","Node457/98",12,0,0,"#84D8E3",2,0.03,0.171446607997765,-0.0426443374084937,0
"3086","ENCFF885PQR LTR7 LTR7_g14","ENCFF885PQR","LTR7",2268,"LTR7_g14","Node65/99",12,0,0,"#D9DF4E",2,0.03,0.171446607997765,-0.0426443374084937,0
"3087","ENCFF885PQR LTR7 LTR7_g15","ENCFF885PQR","LTR7",2268,"LTR7_g15","Node217/97",10,0,0,"#DBDB92",2,0.04,0.196946385566932,-0.0565835283663676,0
"3088","ENCFF885PQR LTR7 LTR7_g16","ENCFF885PQR","LTR7",2268,"LTR7_g16","Node406/99",10,0,0,"#DB5D5D",2,0.03,0.171446607997765,-0.0426443374084937,0
"3089","ENCFF885PQR LTR7 LTR7_g17","ENCFF885PQR","LTR7",2268,"LTR7_g17","Node482/97",10,2,2,"#D492D3",0,0.06,0.238683256575942,1.50089823593268,0.2
"3090","ENCFF885PQR LTR7 LTR7_g18","ENCFF885PQR","LTR7",2268,"LTR7_g18","Node77/99",10,0,0,"#5AD67F",2,0.03,0.171446607997765,-0.0426443374084937,0
"3091","ENCFF885PQR LTR7 LTR7_g2","ENCFF885PQR","LTR7",2268,"LTR7_g2","Node218/99",509,13,13,"#7F70D8",0,1.48,1.20168232242985,2.49701480144545,0.0255402750491159
"3092","ENCFF885PQR LTR7 LTR7_g3","ENCFF885PQR","LTR7",2268,"LTR7_g3","Node219/96",85,3,3,"#E0A2A3",0,0.31,0.614554121031474,1.61043318823727,0.0352941176470588
"3093","ENCFF885PQR LTR7 LTR7_g4","ENCFF885PQR","LTR7",2268,"LTR7_g4","Node419/100",45,0,0,"#76EB41",2,0.12,0.356186309210064,-0.16349873228288,0
"3094","ENCFF885PQR LTR7 LTR7_g5","ENCFF885PQR","LTR7",2268,"LTR7_g5","Node2/96",24,0,0,"#DC5AC5",2,0.08,0.307482445914323,-0.111031312388744,0
"3095","ENCFF885PQR LTR7 LTR7_g6","ENCFF885PQR","LTR7",2268,"LTR7_g6","Node154/98",20,1,1,"#B1E779",0.18,0.09,0.287623491264662,0.875671864997798,0.05
"3096","ENCFF885PQR LTR7 LTR7_g7","ENCFF885PQR","LTR7",2268,"LTR7_g7","Node399/97",18,0,0,"#7C9DD0",2,0.06,0.238683256575942,-0.0840642647884746,0
"3097","ENCFF885PQR LTR7 LTR7_g8","ENCFF885PQR","LTR7",2268,"LTR7_g8","Node247/97",16,0,0,"#DADFCD",2,0.06,0.238683256575942,-0.0840642647884746,0
"3098","ENCFF885PQR LTR7 LTR7_g9","ENCFF885PQR","LTR7",2268,"LTR7_g9","Node395/98",13,1,1,"#B2E9BA",0.08,0.04,0.196946385566932,0.943416471633632,0.0769230769230769
"3099","ENCFF885PQR LTR7 LTR7_U","ENCFF885PQR","LTR7",2268,"LTR7_U","Ungrouped",1,0,0,"black",2,0,0,0,0
"3100","ENCFF885PQR LTR7B LTR7B_g1","ENCFF885PQR","LTR7B",693,"LTR7B_g1","Node5/98",439,1,1,"#DC84C3",1.72,1.77,1.30155307384693,-0.469885976274464,0.00227790432801822
"3101","ENCFF885PQR LTR7B LTR7B_g2","ENCFF885PQR","LTR7B",693,"LTR7B_g2","Node74/100",89,0,0,"#D5D278",2,0.45,0.641573192719398,-0.53605290024021,0
